GenereBrano;TitoloBrano;IdBrano;TitoloAlbum;NomeArtista;AutoriBrano;DurataBrano;CostoBrano
Rock;Fear Of The Dark;1365;Rock In Rio [CD2];Iron Maiden;Steve Harris;460695;0.99
Rock;Iron Maiden;1366;Rock In Rio [CD2];Iron Maiden;Steve Harris;351869;0.99
Rock;The Number Of The Beast;1367;Rock In Rio [CD2];Iron Maiden;Steve Harris;300434;0.99
Rock;Hallowed Be Thy Name;1368;Rock In Rio [CD2];Iron Maiden;Steve Harris;443977;0.99
Rock;Sanctuary;1369;Rock In Rio [CD2];Iron Maiden;David Murray/Paul Di'Anno/Steve Harris;317335;0.99
Rock;Run To The Hills;1370;Rock In Rio [CD2];Iron Maiden;Steve Harris;292179;0.99
Metal;Moonchild;1371;Seventh Son of a Seventh Son;Iron Maiden;"Adrian Smith; Bruce Dickinson";340767;0.99
Metal;Infinite Dreams;1372;Seventh Son of a Seventh Son;Iron Maiden;Steve Harris;369005;0.99
Metal;Can I Play With Madness;1373;Seventh Son of a Seventh Son;Iron Maiden;"Adrian Smith; Bruce Dickinson; Steve Harris";211043;0.99
Metal;The Evil That Men Do;1374;Seventh Son of a Seventh Son;Iron Maiden;"Adrian Smith; Bruce Dickinson; Steve Harris";273998;0.99
